기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출 인구포함 평균소득
2019-12-31,2800000000,인천광역시,전체,1,90,4,7,,,,,,,,1,1,
2019-12-31,2800000000,인천광역시,전체,2,0,0,0,3109,2700,2627,2400,188.7,100,99900,1096949,1131249,3015
2019-12-31,2800000000,인천광역시,전체,2,0,0,1,1648,1700,1494,1500,100,4.9,1900,101504,135804,1232
2019-12-31,2800000000,인천광역시,전체,2,0,0,2,1994,2000,1748,1900,121,7,2100,119359,119359,1994
2019-12-31,2800000000,인천광역시,전체,2,0,0,3,2274,2300,1955,2200,138,9,2400,135634,135634,2274
2019-12-31,2800000000,인천광역시,전체,2,0,0,4,2537,2500,2194,2500,153.9,10.3,2700,138275,138275,2537
2019-12-31,2800000000,인천광역시,전체,2,0,0,5,2764,2800,2327,2700,167.7,10.2,2900,125605,125605,2764
2019-12-31,2800000000,인천광역시,전체,2,0,0,6,3034,3000,2544,2900,184.1,10.1,3200,113476,113476,3034
2019-12-31,2800000000,인천광역시,전체,2,0,0,7,3362,3300,2710,3200,204,10.5,3600,106359,106359,3362
2019-12-31,2800000000,인천광역시,전체,2,0,0,8,3930,3900,3105,3662,238.5,11.6,4400,100361,100361,3930
2019-12-31,2800000000,인천광역시,전체,2,0,0,9,5040,5000,4350,4700,305.8,14.2,5700,96206,96206,5040
2019-12-31,2800000000,인천광역시,전체,2,0,0,10,6944,5700,5884,5700,421.3,12.3,99900,60170,60170,6944
2019-12-31,2800000000,인천광역시,전체,2,0,1,0,4095,3600,2821,2840,256.9,100,99900,86670,86670,4095
2019-12-31,2800000000,인천광역시,전체,2,0,1,1,1594,1550,767,1297,100,0.3,1900,680,680,1594
2019-12-31,2800000000,인천광역시,전체,2,0,1,2,2024,2000,806,1425,127,1.1,2100,1849,1849,2024
2019-12-31,2800000000,인천광역시,전체,2,0,1,3,2284,2300,1062,1613,143.3,2.2,2400,3457,3457,2284
2019-12-31,2800000000,인천광역시,전체,2,0,1,4,2537,2500,1510,1982,159.2,3.2,2700,4506,4506,2537
2019-12-31,2800000000,인천광역시,전체,2,0,1,5,2783,2800,1906,2315,174.6,4.3,2900,5433,5433,2783
2019-12-31,2800000000,인천광역시,전체,2,0,1,6,3049,3000,2178,2581,191.2,9.2,3200,10718,10718,3049
2019-12-31,2800000000,인천광역시,전체,2,0,1,7,3389,3400,2451,2953,212.6,16.7,3600,17471,17471,3389
2019-12-31,2800000000,인천광역시,전체,2,0,1,8,3890,3800,2490,3114,244,23.1,4400,21078,21078,3890
2019-12-31,2800000000,인천광역시,전체,2,0,1,9,5005,5000,3509,4400,314,16.5,5700,11685,11685,5005
2019-12-31,2800000000,인천광역시,전체,2,0,1,10,8500,6700,6328,5700,533.2,23.5,99900,9793,9793,8500
2019-12-31,2800000000,인천광역시,전체,2,0,2,0,4684,4600,3891,3900,313.7,100,52500,17809,17809,4684
2019-12-31,2800000000,인천광역시,전체,2,0,2,1,1493,1500,1157,1269,100,0.6,1900,350,350,1493
2019-12-31,2800000000,인천광역시,전체,2,0,2,2,2015,2000,1410,1713,135,0.9,2100,375,375,2015
2019-12-31,2800000000,인천광역시,전체,2,0,2,3,2277,2300,1629,1968,152.4,2,2400,726,726,2277
2019-12-31,2800000000,인천광역시,전체,2,0,2,4,2533,2500,1839,2187,169.6,2.2,2700,716,716,2533
2019-12-31,2800000000,인천광역시,전체,2,0,2,5,2776,2800,2125,2492,185.8,2.3,2900,686,686,2776
2019-12-31,2800000000,인천광역시,전체,2,0,2,6,3042,3000,2429,2792,203.7,3.9,3200,1063,1063,3042
2019-12-31,2800000000,인천광역시,전체,2,0,2,7,3389,3400,2759,3168,226.9,5.9,3600,1440,1440,3389
2019-12-31,2800000000,인천광역시,전체,2,0,2,8,3999,4000,3318,3700,267.8,13.4,4400,2790,2790,3999
2019-12-31,2800000000,인천광역시,전체,2,0,2,9,5042,5000,4256,4600,337.6,29.9,5700,4942,4942,5042
2019-12-31,2800000000,인천광역시,전체,2,0,2,10,6901,6500,5837,5768,462.1,39.1,52500,4721,4721,6901
2019-12-31,2800000000,인천광역시,전체,2,0,3,0,3551,3200,2840,2683,229.6,100,99900,237839,237839,3551
2019-12-31,2800000000,인천광역시,전체,2,0,3,1,1547,1600,1222,1364,100,3.2,1900,17586,17586,1547
2019-12-31,2800000000,인천광역시,전체,2,0,3,2,2007,2000,1456,1757,129.8,3.4,2100,14380,14380,2007
2019-12-31,2800000000,인천광역시,전체,2,0,3,3,2274,2300,1638,1969,147,5.5,2400,20560,20560,2274
2019-12-31,2800000000,인천광역시,전체,2,0,3,4,2534,2500,1899,2245,163.8,6,2700,19943,19943,2534
2019-12-31,2800000000,인천광역시,전체,2,0,3,5,2774,2800,2173,2542,179.4,6,2900,18313,18313,2774
2019-12-31,2800000000,인천광역시,전체,2,0,3,6,3052,3000,2342,2741,197.4,9.1,3200,25275,25275,3052
2019-12-31,2800000000,인천광역시,전체,2,0,3,7,3353,3300,2578,3002,216.8,12.2,3600,30758,30758,3353
2019-12-31,2800000000,인천광역시,전체,2,0,3,8,3958,3900,3244,3679,255.9,15.9,4400,33879,33879,3958
2019-12-31,2800000000,인천광역시,전체,2,0,3,9,5024,5000,4297,4600,324.9,20.8,5700,35004,35004,5024
2019-12-31,2800000000,인천광역시,전체,2,0,3,10,6785,6000,5546,5700,438.7,17.8,99900,22141,22141,6785
2019-12-31,2800000000,인천광역시,전체,2,0,4,0,2820,2600,2509,2300,168.8,100,99900,754631,788931,2697
2019-12-31,2800000000,인천광역시,전체,2,0,4,1,1671,1700,1559,1500,100,6.5,1900,82888,117188,1182
2019-12-31,2800000000,인천광역시,전체,2,0,4,2,1991,2000,1807,1900,119.2,9.6,2100,102755,102755,1991
2019-12-31,2800000000,인천광역시,전체,2,0,4,3,2274,2300,2044,2200,136.1,11.9,2400,110891,110891,2274
2019-12-31,2800000000,인천광역시,전체,2,0,4,4,2538,2500,2275,2500,151.9,13.5,2700,113110,113110,2538
2019-12-31,2800000000,인천광역시,전체,2,0,4,5,2761,2700,2378,2700,165.2,13.1,2900,101173,101173,2761
2019-12-31,2800000000,인천광역시,전체,2,0,4,6,3026,3000,2664,3000,181.1,10.9,3200,76420,76420,3026
2019-12-31,2800000000,인천광역시,전체,2,0,4,7,3359,3300,2860,3200,201,8.9,3600,56690,56690,3359
2019-12-31,2800000000,인천광역시,전체,2,0,4,8,3923,3900,3285,3700,234.8,7.9,4400,42614,42614,3923
2019-12-31,2800000000,인천광역시,전체,2,0,4,9,5062,5000,4624,4900,303,10.6,5700,44575,44575,5062
2019-12-31,2800000000,인천광역시,전체,2,0,4,10,6454,5700,6027,5700,386.3,7.1,99900,23515,23515,6454
2019-12-31,2800000000,인천광역시,전체,2,15,0,0,1916,1800,1907,1500,111.4,100,16100,26847,51390,1001
2019-12-31,2800000000,인천광역시,전체,2,15,0,1,1720,1800,1710,0,100,48.6,1900,14535,39078,640
2019-12-31,2800000000,인천광역시,전체,2,15,0,2,1957,1900,1948,1900,113.8,29.9,2100,7870,7870,1957
2019-12-31,2800000000,인천광역시,전체,2,15,0,3,2239,2300,2230,2200,130.2,13.7,2400,3154,3154,2239
2019-12-31,2800000000,인천광역시,전체,2,15,0,4,2525,2500,2521,2500,146.8,2.5,2700,503,503,2525
2019-12-31,2800000000,인천광역시,전체,2,15,0,5,2772,2800,2761,2800,161.2,1.4,2900,257,257,2772
2019-12-31,2800000000,인천광역시,전체,2,15,0,6,3021,3000,2984,3000,175.7,0.9,3200,151,151,3021
2019-12-31,2800000000,인천광역시,전체,2,15,0,7,3362,3400,3353,3400,195.5,0.9,3600,143,143,3362
2019-12-31,2800000000,인천광역시,전체,2,15,0,8,3958,4000,3933,3950,230.2,1,4400,128,128,3958
2019-12-31,2800000000,인천광역시,전체,2,15,0,9,4974,4850,4967,4837,289.2,0.8,5700,80,80,4974
2019-12-31,2800000000,인천광역시,전체,2,15,0,10,6173,5700,6164,5700,359,0.3,16100,26,26,6173
2019-12-31,2800000000,인천광역시,전체,2,15,1,0,3367,2850,3217,2783,,100,5700,12,12,3367
2019-12-31,2800000000,인천광역시,전체,2,15,1,3,,,,,,,,1,1,
2019-12-31,2800000000,인천광역시,전체,2,15,1,4,,,,,,,,2,2,
2019-12-31,2800000000,인천광역시,전체,2,15,1,5,,,,,,,,4,4,
2019-12-31,2800000000,인천광역시,전체,2,15,1,6,,,,,,,,2,2,
2019-12-31,2800000000,인천광역시,전체,2,15,1,9,,,,,,,,2,2,
2019-12-31,2800000000,인천광역시,전체,2,15,1,10,,,,,,,,1,1,
2019-12-31,2800000000,인천광역시,전체,2,15,2,0,3415,3200,3309,3200,,100,5700,27,27,3415
2019-12-31,2800000000,인천광역시,전체,2,15,2,1,,,,,,,,1,1,
2019-12-31,2800000000,인천광역시,전체,2,15,2,2,,,,,,,,3,3,
2019-12-31,2800000000,인천광역시,전체,2,15,2,3,,,,,,,,3,3,
2019-12-31,2800000000,인천광역시,전체,2,15,2,4,,,,,,,,3,3,
2019-12-31,2800000000,인천광역시,전체,2,15,2,5,,,,,,,,1,1,
2019-12-31,2800000000,인천광역시,전체,2,15,2,6,,,,,,,,2,2,
2019-12-31,2800000000,인천광역시,전체,2,15,2,7,,,,,,,,3,3,
2019-12-31,2800000000,인천광역시,전체,2,15,2,8,,,,,,,,5,5,
2019-12-31,2800000000,인천광역시,전체,2,15,2,9,,,,,,,,6,6,
2019-12-31,2800000000,인천광역시,전체,2,15,3,0,2106,1800,2061,1800,129.2,100,5700,416,416,2106
2019-12-31,2800000000,인천광역시,전체,2,15,3,1,1630,1700,1617,1700,100,43.3,1800,230,230,1630
2019-12-31,2800000000,인천광역시,전체,2,15,3,2,1994,2000,1889,2000,122.3,14.3,2100,62,62,1994
2019-12-31,2800000000,인천광역시,전체,2,15,3,3,2282,2300,2212,2278,140,7.4,2400,28,28,2282
2019-12-31,2800000000,인천광역시,전체,2,15,3,4,2510,2500,2439,2500,154,5.8,2600,20,20,2510
2019-12-31,2800000000,인천광역시,전체,2,15,3,5,2733,2700,2615,2700,167.7,5.7,2800,18,18,2733
2019-12-31,2800000000,인천광역시,전체,2,15,3,6,3012,3000,2898,3000,184.8,5.9,3200,17,17,3012
2019-12-31,2800000000,인천광역시,전체,2,15,3,7,3407,3400,3308,3400,209.1,5.5,3600,14,14,3407
2019-12-31,2800000000,인천광역시,전체,2,15,3,8,3876,3900,3876,3900,237.9,7.6,4200,17,17,3876
2019-12-31,2800000000,인천광역시,전체,2,15,3,9,,,,,,,,8,8,
2019-12-31,2800000000,인천광역시,전체,2,15,3,10,,,,,,,,2,2,
2019-12-31,2800000000,인천광역시,전체,2,15,4,0,1911,1800,1902,1500,111,100,16100,26392,50935,990
2019-12-31,2800000000,인천광역시,전체,2,15,4,1,1721,1800,1711,0,100,48.8,1900,14304,38847,634
2019-12-31,2800000000,인천광역시,전체,2,15,4,2,1957,1900,1949,1900,113.7,30.3,2100,7805,7805,1957
2019-12-31,2800000000,인천광역시,전체,2,15,4,3,2238,2300,2231,2200,130,13.9,2400,3122,3122,2238
2019-12-31,2800000000,인천광역시,전체,2,15,4,4,2526,2600,2526,2600,146.8,2.4,2700,478,478,2526
2019-12-31,2800000000,인천광역시,전체,2,15,4,5,2774,2800,2772,2800,161.2,1.3,2900,234,234,2774
2019-12-31,2800000000,인천광역시,전체,2,15,4,6,3024,3000,3006,3000,175.7,0.8,3200,130,130,3024
2019-12-31,2800000000,인천광역시,전체,2,15,4,7,3358,3350,3358,3350,195.1,0.8,3600,126,126,3358
2019-12-31,2800000000,인천광역시,전체,2,15,4,8,3966,4000,3936,4000,230.4,0.8,4400,106,106,3966
2019-12-31,2800000000,인천광역시,전체,2,15,4,9,4961,4800,4957,4800,288.2,0.6,5700,64,64,4961
2019-12-31,2800000000,인천광역시,전체,2,15,4,10,6235,5700,6225,5700,362.2,0.3,16100,23,23,6235
2019-12-31,2800000000,인천광역시,전체,2,20,0,0,2525,2100,2325,2000,152,100,99900,187443,187602,2523
2019-12-31,2800000000,인천광역시,전체,2,20,0,1,1662,1700,1508,1600,100,18.1,1900,51467,51626,1657
2019-12-31,2800000000,인천광역시,전체,2,20,0,2,1969,1900,1815,1900,118.5,18.1,2100,43472,43472,1969
2019-12-31,2800000000,인천광역시,전체,2,20,0,3,2251,2200,2030,2200,135.4,12.8,2400,27018,27018,2251
2019-12-31,2800000000,인천광역시,전체,2,20,0,4,2526,2500,2232,2500,152,6.7,2700,12603,12603,2526
2019-12-31,2800000000,인천광역시,전체,2,20,0,5,2771,2800,2447,2700,166.8,5,2900,8571,8571,2771
2019-12-31,2800000000,인천광역시,전체,2,20,0,6,3033,3000,2727,3000,182.5,5.2,3200,8192,8192,3033
2019-12-31,2800000000,인천광역시,전체,2,20,0,7,3378,3400,3093,3300,203.3,6.3,3600,8887,8887,3378
2019-12-31,2800000000,인천광역시,전체,2,20,0,8,3952,3900,3726,3900,237.8,9,4400,10731,10731,3952
2019-12-31,2800000000,인천광역시,전체,2,20,0,9,5087,5000,4918,5000,306.1,12.3,5700,11485,11485,5087
2019-12-31,2800000000,인천광역시,전체,2,20,0,10,5999,5700,5801,5700,361,6.4,99900,5017,5017,5999
2019-12-31,2800000000,인천광역시,전체,2,20,1,0,3348,2800,2649,2500,206.8,100,99900,3381,3381,3348
2019-12-31,2800000000,인천광역시,전체,2,20,1,1,1619,1700,1125,1309,100,2,1800,141,141,1619
2019-12-31,2800000000,인천광역시,전체,2,20,1,2,2032,2100,1363,1693,125.5,3,2100,169,169,2032
2019-12-31,2800000000,인천광역시,전체,2,20,1,3,2276,2300,1573,1832,140.5,9.1,2400,451,451,2276
2019-12-31,2800000000,인천광역시,전체,2,20,1,4,2526,2500,2003,2315,156,11.8,2700,531,531,2526
2019-12-31,2800000000,인천광역시,전체,2,20,1,5,2762,2700,2281,2623,170.6,12.3,2900,506,506,2762
2019-12-31,2800000000,인천광역시,전체,2,20,1,6,3015,3000,2320,2781,186.2,9.4,3200,353,353,3015
2019-12-31,2800000000,인천광역시,전체,2,20,1,7,3376,3400,2584,3149,208.5,8.8,3600,294,294,3376
2019-12-31,2800000000,인천광역시,전체,2,20,1,8,3930,3900,3213,3700,242.7,13.1,4400,377,377,3930
2019-12-31,2800000000,인천광역시,전체,2,20,1,9,5148,5200,4142,4900,318,14.5,5700,318,318,5148
2019-12-31,2800000000,인천광역시,전체,2,20,1,10,7502,5700,6364,5700,463.4,16,99900,241,241,7502
2019-12-31,2800000000,인천광역시,전체,2,20,2,0,3706,3500,3277,3100,253.5,100,26000,4106,4106,3706
2019-12-31,2800000000,인천광역시,전체,2,20,2,1,1462,1500,1150,1224,100,2.4,1900,247,247,1462
2019-12-31,2800000000,인천광역시,전체,2,20,2,2,2004,2000,1618,1828,137.1,2.4,2100,182,182,2004
2019-12-31,2800000000,인천광역시,전체,2,20,2,3,2271,2300,1824,2100,155.4,4.5,2400,301,301,2271
2019-12-31,2800000000,인천광역시,전체,2,20,2,4,2529,2500,2089,2398,173.1,4.5,2700,273,273,2529
2019-12-31,2800000000,인천광역시,전체,2,20,2,5,2775,2800,2332,2653,189.9,5.2,2900,284,284,2775
2019-12-31,2800000000,인천광역시,전체,2,20,2,6,3048,3100,2603,2897,208.5,8,3200,400,400,3048
2019-12-31,2800000000,인천광역시,전체,2,20,2,7,3375,3400,2952,3200,230.9,10.9,3600,493,493,3375
2019-12-31,2800000000,인천광역시,전체,2,20,2,8,3970,4000,3535,3800,271.6,17.6,4400,676,676,3970
2019-12-31,2800000000,인천광역시,전체,2,20,2,9,5056,5000,4623,4800,345.9,27.2,5700,818,818,5056
2019-12-31,2800000000,인천광역시,전체,2,20,2,10,6076,5700,5616,5700,415.7,17.3,26000,432,432,6076
2019-12-31,2800000000,인천광역시,전체,2,20,3,0,2838,2500,2468,2163,188.3,100,32400,45779,45779,2838
2019-12-31,2800000000,인천광역시,전체,2,20,3,1,1507,1500,1201,1300,100,12.7,1900,10928,10928,1507
2019-12-31,2800000000,인천광역시,전체,2,20,3,2,1996,2000,1567,1813,132.5,8,2100,5199,5199,1996
2019-12-31,2800000000,인천광역시,전체,2,20,3,3,2266,2300,1810,2069,150.4,9.1,2400,5227,5227,2266
2019-12-31,2800000000,인천광역시,전체,2,20,3,4,2527,2500,2055,2346,167.7,7.8,2700,3990,3990,2527
2019-12-31,2800000000,인천광역시,전체,2,20,3,5,2774,2800,2295,2657,184.1,6.3,2900,2961,2961,2774
2019-12-31,2800000000,인천광역시,전체,2,20,3,6,3039,3000,2593,2900,201.7,7.6,3200,3232,3232,3039
2019-12-31,2800000000,인천광역시,전체,2,20,3,7,3373,3400,2939,3263,223.8,9.2,3600,3561,3561,3373
2019-12-31,2800000000,인천광역시,전체,2,20,3,8,3954,3900,3621,3800,262.4,12.8,4400,4209,4209,3954
2019-12-31,2800000000,인천광역시,전체,2,20,3,9,5090,5100,4885,5000,337.7,17.7,5700,4517,4517,5090
2019-12-31,2800000000,인천광역시,전체,2,20,3,10,5853,5700,5670,5700,388.4,8.8,32400,1955,1955,5853
2019-12-31,2800000000,인천광역시,전체,2,20,4,0,2362,2000,2240,1900,138.5,100,99900,134177,134336,2359
2019-12-31,2800000000,인천광역시,전체,2,20,4,1,1705,1800,1595,1700,100,21.6,1900,40151,40310,1699
2019-12-31,2800000000,인천광역시,전체,2,20,4,2,1965,1900,1852,1900,115.2,23.5,2100,37922,37922,1965
2019-12-31,2800000000,인천광역시,전체,2,20,4,3,2246,2200,2098,2200,131.7,14.9,2400,21039,21039,2246
2019-12-31,2800000000,인천광역시,전체,2,20,4,4,2525,2500,2342,2500,148.1,6.2,2700,7809,7809,2525
2019-12-31,2800000000,인천광역시,전체,2,20,4,5,2770,2800,2565,2700,162.4,4.2,2900,4820,4820,2770
2019-12-31,2800000000,인천광역시,전체,2,20,4,6,3028,3000,2877,3000,177.5,4,3200,4207,4207,3028
2019-12-31,2800000000,인천광역시,전체,2,20,4,7,3382,3400,3261,3400,198.3,4.8,3600,4539,4539,3382
2019-12-31,2800000000,인천광역시,전체,2,20,4,8,3950,3900,3866,3900,231.6,6.8,4400,5469,5469,3950
2019-12-31,2800000000,인천광역시,전체,2,20,4,9,5086,5000,5027,5000,298.2,9.4,5700,5832,5832,5086
2019-12-31,2800000000,인천광역시,전체,2,20,4,10,5954,5700,5885,5700,349.1,4.5,99900,2389,2389,5954
2019-12-31,2800000000,인천광역시,전체,2,30,0,0,3249,2800,2735,2447,198.2,100,99900,198440,198870,3242
2019-12-31,2800000000,인천광역시,전체,2,30,0,1,1639,1700,1295,1466,100,2,1900,7957,8387,1555
2019-12-31,2800000000,인천광역시,전체,2,30,0,2,2016,2000,1663,1900,123,5.5,2100,17439,17439,2016
2019-12-31,2800000000,인천광역시,전체,2,30,0,3,2274,2300,1927,2200,138.7,12,2400,34054,34054,2274
2019-12-31,2800000000,인천광역시,전체,2,30,0,4,2523,2500,2124,2401,153.9,11.3,2700,29005,29005,2523
2019-12-31,2800000000,인천광역시,전체,2,30,0,5,2766,2800,2251,2700,168.7,8.8,2900,20530,20530,2766
2019-12-31,2800000000,인천광역시,전체,2,30,0,6,3030,3000,2397,2899,184.8,8.2,3200,17420,17420,3030
2019-12-31,2800000000,인천광역시,전체,2,30,0,7,3368,3400,2629,3142,205.4,8.7,3600,16746,16746,3368
2019-12-31,2800000000,인천광역시,전체,2,30,0,8,3956,3900,3203,3700,241.3,11.4,4400,18642,18642,3956
2019-12-31,2800000000,인천광역시,전체,2,30,0,9,5099,5100,4544,4800,311,17.8,5700,22512,22512,5099
2019-12-31,2800000000,인천광역시,전체,2,30,0,10,6469,5700,5808,5700,394.6,14.2,99900,14135,14135,6469
2019-12-31,2800000000,인천광역시,전체,2,30,1,0,3752,3100,2662,2500,229.4,100,99900,12279,12279,3752
2019-12-31,2800000000,인천광역시,전체,2,30,1,1,1635,1700,932,1138,100,1,1900,271,271,1635
2019-12-31,2800000000,인천광역시,전체,2,30,1,2,2015,2000,1130,1405,123.2,2.1,2100,470,470,2015
2019-12-31,2800000000,인천광역시,전체,2,30,1,3,2288,2300,1305,1702,139.9,5.1,2400,1032,1032,2288
2019-12-31,2800000000,인천광역시,전체,2,30,1,4,2538,2500,1723,2058,155.2,8.1,2700,1472,1472,2538
2019-12-31,2800000000,인천광역시,전체,2,30,1,5,2777,2800,2039,2375,169.8,8.9,2900,1473,1473,2777
2019-12-31,2800000000,인천광역시,전체,2,30,1,6,3034,3000,2097,2517,185.5,10.5,3200,1594,1594,3034
2019-12-31,2800000000,인천광역시,전체,2,30,1,7,3380,3400,2216,2713,206.7,10.7,3600,1462,1462,3380
2019-12-31,2800000000,인천광역시,전체,2,30,1,8,3905,3800,2388,2985,238.8,15,4400,1770,1770,3905
2019-12-31,2800000000,인천광역시,전체,2,30,1,9,5095,5100,3998,4600,311.6,15,5700,1357,1357,5095
2019-12-31,2800000000,인천광역시,전체,2,30,1,10,7900,6200,6376,5700,483.2,23.6,99900,1378,1378,7900
2019-12-31,2800000000,인천광역시,전체,2,30,2,0,4475,4300,3635,3601,283.6,100,32900,5994,5994,4475
2019-12-31,2800000000,인천광역시,전체,2,30,2,1,1578,1700,1201,1358,100,0.5,1800,90,90,1578
2019-12-31,2800000000,인천광역시,전체,2,30,2,2,2005,2000,1393,1717,127.1,0.8,2100,101,101,2005
2019-12-31,2800000000,인천광역시,전체,2,30,2,3,2281,2300,1662,1991,144.6,1.8,2400,210,210,2281
2019-12-31,2800000000,인천광역시,전체,2,30,2,4,2538,2550,1849,2141,160.9,2.4,2700,258,258,2538
2019-12-31,2800000000,인천광역시,전체,2,30,2,5,2785,2800,2129,2539,176.5,2.6,2900,253,253,2785
2019-12-31,2800000000,인천광역시,전체,2,30,2,6,3045,3000,2368,2782,193,4.7,3200,412,412,3045
2019-12-31,2800000000,인천광역시,전체,2,30,2,7,3395,3400,2694,3098,215.2,7.6,3600,601,601,3395
2019-12-31,2800000000,인천광역시,전체,2,30,2,8,3987,4000,3247,3655,252.7,16.9,4400,1135,1135,3987
2019-12-31,2800000000,인천광역시,전체,2,30,2,9,5055,5000,4188,4600,320.4,31,5700,1644,1644,5055
2019-12-31,2800000000,인천광역시,전체,2,30,2,10,6594,6200,5433,5700,417.9,31.7,32900,1290,1290,6594
2019-12-31,2800000000,인천광역시,전체,2,30,3,0,3410,3100,2714,2488,213.2,100,99900,68026,68026,3410
2019-12-31,2800000000,인천광역시,전체,2,30,3,1,1600,1600,1229,1414,100,3.7,1900,5383,5383,1600
2019-12-31,2800000000,인천광역시,전체,2,30,3,2,2005,2000,1479,1792,125.3,4.7,2100,5452,5452,2005
2019-12-31,2800000000,인천광역시,전체,2,30,3,3,2271,2300,1633,1981,142,7.2,2400,7390,7390,2271
2019-12-31,2800000000,인천광역시,전체,2,30,3,4,2530,2500,1863,2208,158.2,7.2,2700,6638,6638,2530
2019-12-31,2800000000,인천광역시,전체,2,30,3,5,2770,2800,2095,2462,173.1,6.4,2900,5339,5339,2770
2019-12-31,2800000000,인천광역시,전체,2,30,3,6,3045,3000,2259,2660,190.3,8.5,3200,6445,6445,3045
2019-12-31,2800000000,인천광역시,전체,2,30,3,7,3361,3400,2517,2934,210.1,10.9,3600,7532,7532,3361
2019-12-31,2800000000,인천광역시,전체,2,30,3,8,3962,4000,3128,3600,247.6,14.4,4400,8427,8427,3962
2019-12-31,2800000000,인천광역시,전체,2,30,3,9,5071,5000,4369,4700,317,21.3,5700,9735,9735,5071
2019-12-31,2800000000,인천광역시,전체,2,30,3,10,6400,5700,5612,5700,400,15.7,99900,5685,5685,6400
2019-12-31,2800000000,인천광역시,전체,2,30,4,0,3031,2600,2707,2400,174.3,100,99900,112141,112571,3019
2019-12-31,2800000000,인천광역시,전체,2,30,4,1,1739,1800,1506,1560,100,1.1,1900,2213,2643,1456
2019-12-31,2800000000,인천광역시,전체,2,30,4,2,2022,2000,1775,1967,116.3,6.8,2100,11416,11416,2022
2019-12-31,2800000000,인천광역시,전체,2,30,4,3,2274,2300,2040,2200,130.8,17,2400,25422,25422,2274
