시군구명,성별,연령,직업구분,소득분위,평균소득,평균소비,,,,,,,,
남동구,1,60,0,10,7522,30106,,,,,,,,
남동구,1,60,1,0,3976,22177,,,,,,,,
남동구,1,60,1,1,1212,19971,,,,,,,,
남동구,1,60,1,2,1794,49609,,,,,,,,
남동구,1,60,1,3,2062,14159,,,,,,,,
남동구,1,60,1,4,2333,22423,,,,,,,,
남동구,1,60,1,5,2539,13233,,,,,,,,
남동구,1,60,1,6,2780,14660,,,,,,,,
남동구,1,60,1,7,3021,13144,,,,,,,,
남동구,1,60,1,8,3375,14535,,,,,,,,
남동구,1,60,1,9,3991,20563,,,,,,,,
남동구,1,60,1,10,7567,44477,,,,,,,,
남동구,1,60,2,0,5180,14330,,,,,,,,
남동구,1,60,2,1,,,,,,,,,,
남동구,1,60,2,2,,,,,,,,,,
남동구,1,60,2,3,,,,,,,,,,
남동구,1,60,2,4,,,,,,,,,,
남동구,1,60,2,5,,,,,,,,,,
남동구,1,60,2,6,,,,,,,,,,
남동구,1,60,2,7,,,,,,,,,,
남동구,1,60,2,8,3377,13085,,,,,,,,
남동구,1,60,2,9,4189,9354,,,,,,,,
남동구,1,60,2,10,6418,16581,,,,,,,,
남동구,1,60,3,0,3575,14235,,,,,,,,
남동구,1,60,3,1,1278,13531,,,,,,,,
남동구,1,60,3,2,1819,10324,,,,,,,,
남동구,1,60,3,3,2068,8826,,,,,,,,
남동구,1,60,3,4,2324,9416,,,,,,,,
남동구,1,60,3,5,2550,10793,,,,,,,,
남동구,1,60,3,6,2762,10309,,,,,,,,
남동구,1,60,3,7,3013,11169,,,,,,,,
남동구,1,60,3,8,3374,12256,,,,,,,,
남동구,1,60,3,9,4103,15923,,,,,,,,
남동구,1,60,3,10,6577,23231,,,,,,,,
남동구,1,60,4,0,2689,8765,,,,,,,,
남동구,1,60,4,1,1282,7229,,,,,,,,
남동구,1,60,4,2,1843,5576,,,,,,,,
남동구,1,60,4,3,2094,5450,,,,,,,,
남동구,1,60,4,4,2313,6076,,,,,,,,
남동구,1,60,4,5,2551,7619,,,,,,,,
남동구,1,60,4,6,2760,9132,,,,,,,,
남동구,1,60,4,7,2998,11711,,,,,,,,
남동구,1,60,4,8,3341,18544,,,,,,,,
남동구,1,60,4,9,4155,19847,,,,,,,,
남동구,1,60,4,10,9930,26617,,,,,,,,
남동구,1,70,0,0,2373,7480,,,,,,,,
남동구,1,70,0,1,1320,6432,,,,,,,,
남동구,1,70,0,2,1867,4540,,,,,,,,
남동구,1,70,0,3,2039,5129,,,,,,,,
남동구,1,70,0,4,2305,7320,,,,,,,,
남동구,1,70,0,5,2556,6803,,,,,,,,
남동구,1,70,0,6,2758,9382,,,,,,,,
남동구,1,70,0,7,3023,13421,,,,,,,,
남동구,1,70,0,8,3338,11328,,,,,,,,
남동구,1,70,0,9,4099,14536,,,,,,,,
남동구,1,70,0,10,6896,36617,,,,,,,,
남동구,1,70,1,0,3373,18408,,,,,,,,
남동구,1,70,1,1,1180,16033,,,,,,,,
남동구,1,70,1,2,1888,10904,,,,,,,,
남동구,1,70,1,3,2011,10299,,,,,,,,
남동구,1,70,1,4,2330,9538,,,,,,,,
남동구,1,70,1,5,2548,12169,,,,,,,,
남동구,1,70,1,6,2803,10450,,,,,,,,
남동구,1,70,1,7,3023,15846,,,,,,,,
남동구,1,70,1,8,3328,9940,,,,,,,,
남동구,1,70,1,9,3990,19134,,,,,,,,
남동구,1,70,1,10,7122,64107,,,,,,,,
남동구,1,70,2,0,3600,5565,,,,,,,,
남동구,1,70,2,2,,,,,,,,,,
남동구,1,70,2,3,,,,,,,,,,
남동구,1,70,2,4,,,,,,,,,,
남동구,1,70,2,5,,,,,,,,,,
남동구,1,70,2,6,,,,,,,,,,
남동구,1,70,2,7,,,,,,,,,,
남동구,1,70,2,8,,,,,,,,,,
남동구,1,70,2,9,,,,,,,,,,
남동구,1,70,2,10,,,,,,,,,,
남동구,1,70,3,0,2725,9923,,,,,,,,
남동구,1,70,3,1,1307,8406,,,,,,,,
남동구,1,70,3,2,1839,6930,,,,,,,,
남동구,1,70,3,3,2044,12007,,,,,,,,
남동구,1,70,3,4,2305,8201,,,,,,,,
남동구,1,70,3,5,2549,8469,,,,,,,,
남동구,1,70,3,6,2772,7491,,,,,,,,
남동구,1,70,3,7,3000,9412,,,,,,,,
남동구,1,70,3,8,3368,10043,,,,,,,,
남동구,1,70,3,9,4033,12500,,,,,,,,
남동구,1,70,3,10,7366,18212,,,,,,,,
남동구,1,70,4,0,2228,5815,,,,,,,,
남동구,1,70,4,1,1336,5491,,,,,,,,
남동구,1,70,4,2,1869,4174,,,,,,,,
남동구,1,70,4,3,2040,4563,,,,,,,,
남동구,1,70,4,4,2304,7189,,,,,,,,
남동구,1,70,4,5,2557,6381,,,,,,,,
남동구,1,70,4,6,2749,9603,,,,,,,,
남동구,1,70,4,7,3028,13798,,,,,,,,
남동구,1,70,4,8,3339,16943,,,,,,,,
남동구,1,70,4,9,4226,12557,,,,,,,,
남동구,1,70,4,10,6369,13993,,,,,,,,
남동구,1,80,0,0,1605,4193,,,,,,,,
남동구,1,80,0,1,1488,3899,,,,,,,,
남동구,1,80,0,2,1889,3823,,,,,,,,
남동구,1,80,0,3,2012,6762,,,,,,,,
남동구,1,80,0,4,,,,,,,,,,
남동구,1,80,0,5,,,,,,,,,,
남동구,1,80,0,6,,,,,,,,,,
남동구,1,80,0,7,,,,,,,,,,
남동구,1,80,0,8,,,,,,,,,,
남동구,1,80,0,9,,,,,,,,,,
남동구,1,80,0,10,,,,,,,,,,
남동구,1,80,1,0,1842,9999,,,,,,,,
남동구,1,80,1,1,1484,9121,,,,,,,,
남동구,1,80,1,2,,,,,,,,,,
남동구,1,80,1,3,,,,,,,,,,
남동구,1,80,1,8,,,,,,,,,,
남동구,1,80,1,9,,,,,,,,,,
남동구,1,80,1,10,,,,,,,,,,
남동구,1,80,3,0,3507,6905,,,,,,,,
남동구,1,80,3,1,1440,5864,,,,,,,,
남동구,1,80,3,7,,,,,,,,,,
남동구,1,80,3,10,,,,,,,,,,
남동구,1,80,4,0,1545,3696,,,,,,,,
남동구,1,80,4,1,1490,3515,,,,,,,,
남동구,1,80,4,2,1875,2954,,,,,,,,
남동구,1,80,4,3,2014,6074,,,,,,,,
남동구,1,80,4,4,,,,,,,,,,
남동구,1,80,4,5,,,,,,,,,,
남동구,1,80,4,6,,,,,,,,,,
남동구,1,80,4,8,,,,,,,,,,
남동구,1,80,4,9,,,,,,,,,,
남동구,1,80,4,10,,,,,,,,,,
남동구,1,90,0,0,,4678,,,,,,,,
남동구,1,90,0,1,,4678,,,,,,,,
남동구,1,90,4,0,,4678,,,,,,,,
남동구,1,90,4,1,,4678,,,,,,,,
남동구,2,0,0,0,2676,14166,,,,,,,,
남동구,2,0,0,1,1392,9345,,,,,,,,
남동구,2,0,0,2,1823,8009,,,,,,,,
남동구,2,0,0,3,2077,10165,,,,,,,,
남동구,2,0,0,4,2318,10205,,,,,,,,
남동구,2,0,0,5,2552,10572,,,,,,,,
남동구,2,0,0,6,2755,13699,,,,,,,,
남동구,2,0,0,7,3005,18672,,,,,,,,
남동구,2,0,0,8,3348,22395,,,,,,,,
남동구,2,0,0,9,4034,27042,,,,,,,,
남동구,2,0,0,10,6974,38506,,,,,,,,
남동구,2,0,1,0,3795,27035,,,,,,,,
남동구,2,0,1,1,1246,28051,,,,,,,,
남동구,2,0,1,2,1820,25503,,,,,,,,
남동구,2,0,1,3,2055,24954,,,,,,,,
남동구,2,0,1,4,2342,23338,,,,,,,,
남동구,2,0,1,5,2553,21759,,,,,,,,
남동구,2,0,1,6,2767,18165,,,,,,,,
남동구,2,0,1,7,3023,19099,,,,,,,,
남동구,2,0,1,8,3382,19059,,,,,,,,
남동구,2,0,1,9,3980,27882,,,,,,,,
남동구,2,0,1,10,8222,56205,,,,,,,,
남동구,2,0,2,0,3957,21501,,,,,,,,
남동구,2,0,2,1,1305,17727,,,,,,,,
남동구,2,0,2,2,1807,17508,,,,,,,,
남동구,2,0,2,3,2091,17207,,,,,,,,
남동구,2,0,2,4,2316,16257,,,,,,,,
남동구,2,0,2,5,2542,18766,,,,,,,,
남동구,2,0,2,6,2768,16884,,,,,,,,
남동구,2,0,2,7,3001,19652,,,,,,,,
남동구,2,0,2,8,3380,19674,,,,,,,,
남동구,2,0,2,9,4121,20028,,,,,,,,
남동구,2,0,2,10,5944,27614,,,,,,,,
남동구,2,0,3,0,2893,19403,,,,,,,,
남동구,2,0,3,1,1348,13859,,,,,,,,
남동구,2,0,3,2,1804,15053,,,,,,,,
남동구,2,0,3,3,2079,16078,,,,,,,,
남동구,2,0,3,4,2318,15985,,,,,,,,
남동구,2,0,3,5,2549,17103,,,,,,,,
남동구,2,0,3,6,2768,16270,,,,,,,,
남동구,2,0,3,7,3005,17740,,,,,,,,
남동구,2,0,3,8,3360,21780,,,,,,,,
남동구,2,0,3,9,4033,24923,,,,,,,,
남동구,2,0,3,10,5910,35511,,,,,,,,
남동구,2,0,4,0,2452,10736,,,,,,,,
남동구,2,0,4,1,1430,6663,,,,,,,,
남동구,2,0,4,2,1827,6354,,,,,,,,
남동구,2,0,4,3,2077,8416,,,,,,,,
남동구,2,0,4,4,2318,8529,,,,,,,,
남동구,2,0,4,5,2552,9002,,,,,,,,
남동구,2,0,4,6,2751,12593,,,,,,,,
남동구,2,0,4,7,3003,19082,,,,,,,,
남동구,2,0,4,8,3318,25340,,,,,,,,
남동구,2,0,4,9,4058,31596,,,,,,,,
남동구,2,0,4,10,8683,33815,,,,,,,,
남동구,2,15,0,0,1773,2105,,,,,,,,
남동구,2,15,0,1,1498,1240,,,,,,,,
남동구,2,15,0,2,1802,2883,,,,,,,,
남동구,2,15,0,3,2052,6233,,,,,,,,
남동구,2,15,0,4,2289,8835,,,,,,,,
남동구,2,15,0,5,,,,,,,,,,
남동구,2,15,0,6,,,,,,,,,,
남동구,2,15,0,7,,,,,,,,,,
남동구,2,15,0,8,,,,,,,,,,
남동구,2,15,0,9,,,,,,,,,,
남동구,2,15,0,10,,,,,,,,,,
남동구,2,15,1,0,,,,,,,,,,
남동구,2,15,1,6,,,,,,,,,,
남동구,2,15,1,10,,,,,,,,,,
남동구,2,15,2,0,2200,9094,,,,,,,,
남동구,2,15,2,1,,,,,,,,,,
남동구,2,15,2,3,,,,,,,,,,
남동구,2,15,2,4,,,,,,,,,,
남동구,2,15,2,7,,,,,,,,,,
남동구,2,15,2,8,,,,,,,,,,
남동구,2,15,3,0,1757,6046,,,,,,,,
남동구,2,15,3,1,1328,4731,,,,,,,,
남동구,2,15,3,2,1742,3904,,,,,,,,
남동구,2,15,3,3,2075,5168,,,,,,,,
남동구,2,15,3,4,,,,,,,,,,
남동구,2,15,3,5,,,,,,,,,,
남동구,2,15,3,6,,,,,,,,,,
남동구,2,15,3,7,,,,,,,,,,
남동구,2,15,3,8,,,,,,,,,,
남동구,2,15,3,9,,,,,,,,,,
남동구,2,15,4,0,1771,2023,,,,,,,,
남동구,2,15,4,1,1511,1189,,,,,,,,
남동구,2,15,4,2,1802,2872,,,,,,,,
남동구,2,15,4,3,2048,6395,,,,,,,,
남동구,2,15,4,4,2289,6376,,,,,,,,
남동구,2,15,4,5,,,,,,,,,,
남동구,2,15,4,6,,,,,,,,,,
남동구,2,15,4,8,,,,,,,,,,
남동구,2,15,4,10,,,,,,,,,,
남동구,2,20,0,0,1965,10729,,,,,,,,
남동구,2,20,0,1,1452,8387,,,,,,,,
남동구,2,20,0,2,1817,7341,,,,,,,,
남동구,2,20,0,3,2073,13795,,,,,,,,
남동구,2,20,0,4,2298,18632,,,,,,,,
남동구,2,20,0,5,2540,20244,,,,,,,,
남동구,2,20,0,6,2758,21413,,,,,,,,
남동구,2,20,0,7,3005,22064,,,,,,,,
남동구,2,20,0,8,3364,22626,,,,,,,,
남동구,2,20,0,9,3975,26268,,,,,,,,
남동구,2,20,0,10,5808,42444,,,,,,,,
남동구,2,20,1,0,2904,25718,,,,,,,,
남동구,2,20,1,1,1345,21375,,,,,,,,
남동구,2,20,1,2,1771,17697,,,,,,,,
남동구,2,20,1,3,2090,24308,,,,,,,,
남동구,2,20,1,4,2334,16386,,,,,,,,
남동구,2,20,1,5,2577,21860,,,,,,,,
남동구,2,20,1,6,2737,15288,,,,,,,,
남동구,2,20,1,7,3021,27930,,,,,,,,
남동구,2,20,1,8,3375,29145,,,,,,,,
남동구,2,20,1,9,4023,34144,,,,,,,,
남동구,2,20,1,10,6180,92934,,,,,,,,
남동구,2,20,2,0,2974,19224,,,,,,,,
남동구,2,20,2,1,1319,13469,,,,,,,,
남동구,2,20,2,2,1791,16640,,,,,,,,
남동구,2,20,2,3,2102,12795,,,,,,,,
남동구,2,20,2,4,2310,14101,,,,,,,,
남동구,2,20,2,5,2533,16002,,,,,,,,
남동구,2,20,2,6,2765,18314,,,,,,,,
남동구,2,20,2,7,3001,20231,,,,,,,,
남동구,2,20,2,8,3388,19727,,,,,,,,
남동구,2,20,2,9,4006,23062,,,,,,,,
남동구,2,20,2,10,5375,35895,,,,,,,,
남동구,2,20,3,0,2095,15886,,,,,,,,
남동구,2,20,3,1,1361,11118,,,,,,,,
남동구,2,20,3,2,1789,14861,,,,,,,,
남동구,2,20,3,3,2081,16336,,,,,,,,
남동구,2,20,3,4,2312,17798,,,,,,,,
남동구,2,20,3,5,2542,18673,,,,,,,,
남동구,2,20,3,6,2762,20494,,,,,,,,
남동구,2,20,3,7,3007,20408,,,,,,,,
남동구,2,20,3,8,3356,21978,,,,,,,,
남동구,2,20,3,9,3954,25233,,,,,,,,
남동구,2,20,3,10,5329,29526,,,,,,,,
남동구,2,20,4,0,1866,8305,,,,,,,,
남동구,2,20,4,1,1514,6514,,,,,,,,
남동구,2,20,4,2,1821,6417,,,,,,,,
남동구,2,20,4,3,2069,12814,,,,,,,,
남동구,2,20,4,4,2287,20061,,,,,,,,
남동구,2,20,4,5,2534,24135,,,,,,,,
남동구,2,20,4,6,2763,31346,,,,,,,,
남동구,2,20,4,7,2991,28282,,,,,,,,
남동구,2,20,4,8,3368,28799,,,,,,,,
남동구,2,20,4,9,3977,34812,,,,,,,,
남동구,2,20,4,10,6949,32197,,,,,,,,
남동구,2,30,0,0,2656,18232,,,,,,,,
남동구,2,30,0,1,1366,13393,,,,,,,,
남동구,2,30,0,2,1833,12123,,,,,,,,
남동구,2,30,0,3,2094,10774,,,,,,,,
남동구,2,30,0,4,2312,11241,,,,,,,,
남동구,2,30,0,5,2536,17020,,,,,,,,
남동구,2,30,0,6,2761,21983,,,,,,,,
남동구,2,30,0,7,2988,24857,,,,,,,,
남동구,2,30,0,8,3346,31630,,,,,,,,
남동구,2,30,0,9,4049,33322,,,,,,,,
남동구,2,30,0,10,6795,44213,,,,,,,,
남동구,2,30,1,0,3791,31927,,,,,,,,
남동구,2,30,1,1,1294,31055,,,,,,,,
남동구,2,30,1,2,1821,24139,,,,,,,,
남동구,2,30,1,3,2076,21848,,,,,,,,
남동구,2,30,1,4,2344,23678,,,,,,,,
남동구,2,30,1,5,2554,22288,,,,,,,,
남동구,2,30,1,6,2768,20283,,,,,,,,
남동구,2,30,1,7,3007,24125,,,,,,,,
남동구,2,30,1,8,3346,34175,,,,,,,,
남동구,2,30,1,9,4015,40564,,,,,,,,
남동구,2,30,1,10,12513,74974,,,,,,,,
남동구,2,30,2,0,3747,22499,,,,,,,,
남동구,2,30,2,1,1348,21717,,,,,,,,
남동구,2,30,2,2,1817,18206,,,,,,,,
남동구,2,30,2,3,2084,18247,,,,,,,,
남동구,2,30,2,4,2320,16679,,,,,,,,
남동구,2,30,2,5,2548,18692,,,,,,,,
남동구,2,30,2,6,2770,15125,,,,,,,,
남동구,2,30,2,7,2993,19324,,,,,,,,
남동구,2,30,2,8,3365,21910,,,,,,,,
남동구,2,30,2,9,4098,21708,,,,,,,,
남동구,2,30,2,10,5703,31414,,,,,,,,
남동구,2,30,3,0,2725,22244,,,,,,,,
남동구,2,30,3,1,1389,14180,,,,,,,,
남동구,2,30,3,2,1814,14811,,,,,,,,
남동구,2,30,3,3,2080,16231,,,,,,,,
남동구,2,30,3,4,2318,17464,,,,,,,,
남동구,2,30,3,5,2546,22112,,,,,,,,
남동구,2,30,3,6,2765,21559,,,,,,,,
남동구,2,30,3,7,2999,22914,,,,,,,,
남동구,2,30,3,8,3353,30192,,,,,,,,
남동구,2,30,3,9,4035,32218,,,,,,,,
남동구,2,30,3,10,5643,42565,,,,,,,,
남동구,2,30,4,0,2445,14049,,,,,,,,
남동구,2,30,4,1,1330,11377,,,,,,,,
남동구,2,30,4,2,1854,8783,,,,,,,,
남동구,2,30,4,3,2100,8579,,,,,,,,
남동구,2,30,4,4,2310,9134,,,,,,,,
남동구,2,30,4,5,2532,14605,,,,,,,,
남동구,2,30,4,6,2758,22964,,,,,,,,
남동구,2,30,4,7,2973,27887,,,,,,,,
남동구,2,30,4,8,3326,35570,,,,,,,,
남동구,2,30,4,9,4076,41166,,,,,,,,
남동구,2,30,4,10,6729,37892,,,,,,,,
남동구,2,40,0,0,3151,18025,,,,,,,,
남동구,2,40,0,1,1277,15989,,,,,,,,
남동구,2,40,0,2,1826,18937,,,,,,,,
남동구,2,40,0,3,2071,14710,,,,,,,,
남동구,2,40,0,4,2335,9959,,,,,,,,
남동구,2,40,0,5,2559,8629,,,,,,,,
남동구,2,40,0,6,2755,12344,,,,,,,,
남동구,2,40,0,7,3012,18413,,,,,,,,
남동구,2,40,0,8,3349,23002,,,,,,,,
남동구,2,40,0,9,4029,28322,,,,,,,,
남동구,2,40,0,10,6978,39221,,,,,,,,
남동구,2,40,1,0,3997,31935,,,,,,,,
남동구,2,40,1,1,1244,33510,,,,,,,,
남동구,2,40,1,2,1811,29567,,,,,,,,
남동구,2,40,1,3,2067,27273,,,,,,,,
남동구,2,40,1,4,2340,31600,,,,,,,,
남동구,2,40,1,5,2544,24523,,,,,,,,
남동구,2,40,1,6,2771,22450,,,,,,,,
남동구,2,40,1,7,3031,19035,,,,,,,,
남동구,2,40,1,8,3388,22899,,,,,,,,
남동구,2,40,1,9,3984,31376,,,,,,,,
남동구,2,40,1,10,8445,62821,,,,,,,,
남동구,2,40,2,0,4853,24195,,,,,,,,
남동구,2,40,2,1,1297,22079,,,,,,,,
남동구,2,40,2,2,1817,19897,,,,,,,,
남동구,2,40,2,3,2089,24470,,,,,,,,
남동구,2,40,2,4,2354,28078,,,,,,,,
남동구,2,40,2,5,2573,37652,,,,,,,,
남동구,2,40,2,6,2773,20930,,,,,,,,
남동구,2,40,2,7,3024,23538,,,,,,,,
남동구,2,40,2,8,3423,17246,,,,,,,,
남동구,2,40,2,9,4184,18075,,,,,,,,
남동구,2,40,2,10,6127,27807,,,,,,,,
남동구,2,40,3,0,3393,21073,,,,,,,,
남동구,2,40,3,1,1288,21275,,,,,,,,
남동구,2,40,3,2,1813,19647,,,,,,,,
남동구,2,40,3,3,2075,17285,,,,,,,,
남동구,2,40,3,4,2322,13334,,,,,,,,
남동구,2,40,3,5,2551,13390,,,,,,,,
남동구,2,40,3,6,2770,14525,,,,,,,,
남동구,2,40,3,7,3011,17100,,,,,,,,
남동구,2,40,3,8,3369,19481,,,,,,,,
남동구,2,40,3,9,4043,24494,,,,,,,,
남동구,2,40,3,10,5983,34522,,,,,,,,
남동구,2,40,4,0,2865,14352,,,,,,,,
남동구,2,40,4,1,1275,11695,,,,,,,,
남동구,2,40,4,2,1841,16284,,,,,,,,
남동구,2,40,4,3,2070,12335,,,,,,,,
남동구,2,40,4,4,2338,8315,,,,,,,,
남동구,2,40,4,5,2561,7665,,,,,,,,
남동구,2,40,4,6,2752,11537,,,,,,,,
남동구,2,40,4,7,3010,18824,,,,,,,,
남동구,2,40,4,8,3320,25573,,,,,,,,
남동구,2,40,4,9,4017,33828,,,,,,,,
남동구,2,40,4,10,8983,37167,,,,,,,,
남동구,2,50,0,0,3062,14173,,,,,,,,
남동구,2,50,0,1,1255,13152,,,,,,,,
남동구,2,50,0,2,1834,15305,,,,,,,,
남동구,2,50,0,3,2074,11920,,,,,,,,
남동구,2,50,0,4,2338,8176,,,,,,,,
남동구,2,50,0,5,2562,7508,,,,,,,,
남동구,2,50,0,6,2751,9848,,,,,,,,
남동구,2,50,0,7,3009,15119,,,,,,,,
남동구,2,50,0,8,3345,17455,,,,,,,,
남동구,2,50,0,9,4027,22945,,,,,,,,
남동구,2,50,0,10,6830,35045,,,,,,,,
남동구,2,50,1,0,3823,23924,,,,,,,,
남동구,2,50,1,1,1225,25405,,,,,,,,
남동구,2,50,1,2,1824,26010,,,,,,,,
남동구,2,50,1,3,2046,29563,,,,,,,,
남동구,2,50,1,4,2348,23874,,,,,,,,
남동구,2,50,1,5,2552,20711,,,,,,,,
남동구,2,50,1,6,2770,15849,,,,,,,,
남동구,2,50,1,7,3027,18677,,,,,,,,
남동구,2,50,1,8,3390,15308,,,,,,,,
남동구,2,50,1,9,3974,24034,,,,,,,,
남동구,2,50,1,10,7021,44958,,,,,,,,
남동구,2,50,2,0,4775,20091,,,,,,,,
남동구,2,50,2,1,1250,21019,,,,,,,,
남동구,2,50,2,2,,,,,,,,,,
남동구,2,50,2,3,2080,24679,,,,,,,,
남동구,2,50,2,4,,,,,,,,,,
남동구,2,50,2,5,,,,,,,,,,
남동구,2,50,2,6,,,,,,,,,,
남동구,2,50,2,7,3021,16560,,,,,,,,
남동구,2,50,2,8,3378,13857,,,,,,,,
남동구,2,50,2,9,4238,15666,,,,,,,,
남동구,2,50,2,10,5996,22427,,,,,,,,
남동구,2,50,3,0,3409,17184,,,,,,,,
남동구,2,50,3,1,1277,17406,,,,,,,,
남동구,2,50,3,2,1810,15756,,,,,,,,
남동구,2,50,3,3,2071,17469,,,,,,,,
남동구,2,50,3,4,2329,15305,,,,,,,,
남동구,2,50,3,5,2559,10465,,,,,,,,
남동구,2,50,3,6,2772,9947,,,,,,,,
남동구,2,50,3,7,3000,11804,,,,,,,,
남동구,2,50,3,8,3361,14753,,,,,,,,
남동구,2,50,3,9,4031,18777,,,,,,,,
남동구,2,50,3,10,6007,33175,,,,,,,,
남동구,2,50,4,0,2805,11435,,,,,,,,
남동구,2,50,4,1,1251,9756,,,,,,,,
남동구,2,50,4,2,1846,13054,,,,,,,,
남동구,2,50,4,3,2076,9913,,,,,,,,
남동구,2,50,4,4,2339,7137,,,,,,,,
남동구,2,50,4,5,2562,7093,,,,,,,,
남동구,2,50,4,6,2747,9687,,,,,,,,
남동구,2,50,4,7,3009,15942,,,,,,,,
남동구,2,50,4,8,3310,21038,,,,,,,,
남동구,2,50,4,9,4056,27813,,,,,,,,
남동구,2,50,4,10,8474,32411,,,,,,,,
남동구,2,60,0,0,2594,9550,,,,,,,,
남동구,2,60,0,1,1294,9710,,,,,,,,
남동구,2,60,0,2,1846,6041,,,,,,,,
남동구,2,60,0,3,2090,5978,,,,,,,,
남동구,2,60,0,4,2311,6592,,,,,,,,
남동구,2,60,0,5,2545,8428,,,,,,,,
남동구,2,60,0,6,2756,11777,,,,,,,,
남동구,2,60,0,7,3000,14006,,,,,,,,
남동구,2,60,0,8,3356,15578,,,,,,,,
남동구,2,60,0,9,4076,20693,,,,,,,,
남동구,2,60,0,10,8910,33745,,,,,,,,
남동구,2,60,1,0,3587,19642,,,,,,,,
남동구,2,60,1,1,1190,23750,,,,,,,,
남동구,2,60,1,2,1811,19638,,,,,,,,
남동구,2,60,1,3,2035,19168,,,,,,,,
남동구,2,60,1,4,2341,14304,,,,,,,,
남동구,2,60,1,5,2545,17316,,,,,,,,
남동구,2,60,1,6,2787,13342,,,,,,,,
남동구,2,60,1,7,3031,11941,,,,,,,,
남동구,2,60,1,8,3380,13400,,,,,,,,
남동구,2,60,1,9,3959,22240,,,,,,,,
남동구,2,60,1,10,7706,51897,,,,,,,,
남동구,2,60,2,0,3795,15267,,,,,,,,
남동구,2,60,2,1,,,,,,,,,,
남동구,2,60,2,2,,,,,,,,,,
남동구,2,60,2,3,,,,,,,,,,
남동구,2,60,2,4,,,,,,,,,,
남동구,2,60,2,6,,,,,,,,,,
남동구,2,60,2,7,,,,,,,,,,
남동구,2,60,2,8,3346,8502,,,,,,,,
남동구,2,60,2,9,4120,14318,,,,,,,,
남동구,2,60,2,10,6056,18516,,,,,,,,
남동구,2,60,3,0,2808,12477,,,,,,,,
남동구,2,60,3,1,1293,12594,,,,,,,,
남동구,2,60,3,2,1820,9858,,,,,,,,
남동구,2,60,3,3,2082,9400,,,,,,,,
남동구,2,60,3,4,2324,9079,,,,,,,,
남동구,2,60,3,5,2554,9955,,,,,,,,
남동구,2,60,3,6,2761,10279,,,,,,,,
남동구,2,60,3,7,3017,12950,,,,,,,,
남동구,2,60,3,8,3347,13966,,,,,,,,
남동구,2,60,3,9,4033,17016,,,,,,,,
남동구,2,60,3,10,6127,25864,,,,,,,,
남동구,2,60,4,0,2461,7984,,,,,,,,
남동구,2,60,4,1,1307,7815,,,,,,,,
남동구,2,60,4,2,1848,5532,,,,,,,,
남동구,2,60,4,3,2091,5653,,,,,,,,
남동구,2,60,4,4,2310,6341,,,,,,,,
남동구,2,60,4,5,2544,8067,,,,,,,,
남동구,2,60,4,6,2753,11964,,,,,,,,
남동구,2,60,4,7,2987,15629,,,,,,,,
남동구,2,60,4,8,3325,20813,,,,,,,,
남동구,2,60,4,9,4202,21840,,,,,,,,
남동구,2,60,4,10,11994,23944,,,,,,,,
남동구,2,70,0,0,2167,5631,,,,,,,,
남동구,2,70,0,1,1369,5476,,,,,,,,
남동구,2,70,0,2,1866,4611,,,,,,,,
남동구,2,70,0,3,2040,4290,,,,,,,,
남동구,2,70,0,4,2304,7411,,,,,,,,
남동구,2,70,0,5,2539,9588,,,,,,,,
남동구,2,70,0,6,2747,10859,,,,,,,,
남동구,2,70,0,7,2996,11907,,,,,,,,
남동구,2,70,0,8,3304,12456,,,,,,,,
남동구,2,70,0,9,4157,18511,,,,,,,,
남동구,2,70,0,10,6432,13338,,,,,,,,
남동구,2,70,1,0,3222,13309,,,,,,,,
남동구,2,70,1,1,1183,18037,,,,,,,,
남동구,2,70,1,2,1925,16569,,,,,,,,
남동구,2,70,1,3,2004,19569,,,,,,,,
남동구,2,70,1,4,2330,17009,,,,,,,,
남동구,2,70,1,5,,,,,,,,,,
남동구,2,70,1,6,2808,7299,,,,,,,,
남동구,2,70,1,7,2987,11696,,,,,,,,
남동구,2,70,1,8,3296,10481,,,,,,,,
남동구,2,70,1,9,3988,19183,,,,,,,,
남동구,2,70,1,10,7588,10407,,,,,,,,
남동구,2,70,2,0,,,,,,,,,,
남동구,2,70,2,1,,,,,,,,,,
남동구,2,70,2,2,,,,,,,,,,
남동구,2,70,2,3,,,,,,,,,,
남동구,2,70,2,9,,,,,,,,,,
남동구,2,70,3,0,2189,10114,,,,,,,,
남동구,2,70,3,1,1316,6930,,,,,,,,
남동구,2,70,3,2,1833,8319,,,,,,,,
남동구,2,70,3,3,2056,10522,,,,,,,,
남동구,2,70,3,4,2300,8943,,,,,,,,
남동구,2,70,3,5,2569,14067,,,,,,,,
남동구,2,70,3,6,,,,,,,,,,
남동구,2,70,3,7,,,,,,,,,,
남동구,2,70,3,8,,,,,,,,,,
남동구,2,70,3,9,,,,,,,,,,
남동구,2,70,3,10,,,,,,,,,,
남동구,2,70,4,0,2125,5098,,,,,,,,
남동구,2,70,4,1,1377,5031,,,,,,,,
남동구,2,70,4,2,1867,4364,,,,,,,,
남동구,2,70,4,3,2040,4059,,,,,,,,
남동구,2,70,4,4,2303,7177,,,,,,,,
남동구,2,70,4,5,2538,9036,,,,,,,,
남동구,2,70,4,6,2738,12790,,,,,,,,
남동구,2,70,4,7,2992,13312,,,,,,,,
