cus_tpc,ag_cnm,sex_dsc,jobnm,waa_provnm,gen_cwnm,sal_gugan,sum_sal,nps_am,mil_am,tp_am,geps_am,rvgtp_bac,rvgtp_bcsr_isrfe_aam,dffm_bac,ts_bac,be_bac,dffm_bcsr_isrfe_aam,frnd_bac,hh_am,gagye_am,dambo_am,gagye_ovd,dambo_ovd,jutaek_bac,sinyoung_bac,gita_bac,ejubi_bac,jungdogem_bac,jangem_bac,jutaekdambo_bac,jensaejagem_bac,jutaekgita_bac,woorsy_bac,gitasiny_bac,gitadambo_bac,jutaek_ovd,sinyoung_ovd,gita_ovd,ejubi_ovd,jungdogem_ovd,jangem_ovd,jutaekdambo_ovd,jensaejagem_ovd,jutaekgita_ovd,woorsy_ovd,gitasiny_ovd,gitadambo_ovd,ccd_us_cn,crdsel_us_cn,ocepay_us_cn,dome_ocepay_us_cn,fr_ocepay_us_cn,ist_us_cn,nint_ist_us_cn,chsv_us_cn,cdln_us_cn,chk_cd_us_cn,chk_cd_ocepay_us_cn,dome_chk_cd_ocepay_us_cn,fr_chk_cd_ocepay_us_cn,ltpy_traf_us_cn,hips_us_cn,msf_cd_us_am,fam_cd_us_am,ccd_us_am,crdsel_us_am,ocepay_us_am,dome_ocepay_us_am,fr_ocepay_us_am,ist_us_am,nint_ist_us_am,chsv_us_am,cdln_us_am,chk_cd_us_am,chk_cd_ocepay_us_am,dome_chk_cd_ocepay_us_am,fr_chk_cd_ocepay_us_am,ltpy_traf_us_am,hips_us_am
1,60대,1,경찰공무원,서울,종로구,300만원미만,2584422,0,0,0,30013070,325000,12500000,0,0,0,0,2006004.5,0,2433765.5,0,0,0,0,2433765.5,0,0,0,0,0,0,0,0,2433765.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,1.625,1.625,1.625,0,0,0,0,0,0.0833335,0.0833335,0.0833335,0,0.4583335,0,48664.58333,0,43923.75,43923.75,43923.75,43923.75,0,0,0,0,0,4740.833334,4740.833334,4740.833334,0,3161.666667,0
1,50대,2,주부,대구,달서구,200만원미만,17732.4695,36963.41062,0,1130.359693,3520.429047,1178944.195,285517.8544,1237249.513,223671.2077,177950.2221,390664.5183,1923040.74,811249.9551,2976617.601,2963426.005,4.0797,4.0797,2620512.877,13191.59659,342913.1274,528300.8091,440578.976,404275.1818,1161443.04,54395.86591,31519.00456,0,13191.59659,342913.1274,4.07969,0,0,0,0,0,4.07969,0,0,0,0,0,2.164383172,2.150081592,2.06328619,1.94003989,0.00213617,0.086795398,0.080313224,0.012363727,0.001937851,1.715492619,1.715492619,1.714688014,0.000804605,0.118871964,0.076783162,135359.4116,662.41274,96721.9678,78770.53114,60279.37038,57064.76156,125.973782,18491.16076,16302.74593,8872.426668,9079.009995,41315.18282,41315.18282,41245.79003,69.392795,1069.368215,395.197185
3,50대,2,개인사업자,대구,동구,400만원미만,3187719.1,374920,0,0,0,490000,0,0,1425765,1802234.1,0,8153334.1,406000,27636000,27636000,0,0,27636000,0,0,0,0,0,27636000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1666667,1.1666667,1.0833333,1.0833333,0,0.0833334,0.05,0,0,2,2,2,0,0,0,66495.09167,0,81719.66667,81719.66667,58356.91667,58356.91667,0,23362.75,8696.083333,0,0,56435.25833,56435.25833,56435.25833,0,0,0
3,50대,2,개인사업자,부산,금정구,200만원미만,25874.91757,187772.1033,0,0,0,978157.072,156198.8759,1406275.648,214284.2937,676446.3913,457760.7958,3459421.051,496271.9659,7521551.439,7278094.908,0,0,2799531.234,243456.5315,4478563.674,0,370679.2989,1042568.135,1267856.514,118427.2856,0,0,243456.5315,4478563.674,0,0,0,0,0,0,0,0,0,0,0,0,3.522343283,3.505566084,3.329148903,3.25047371,0.004579188,0.176417178,0.150797407,0.014487604,0.00228959,1.623440704,1.623440704,1.622966995,0.000473709,0.127546186,0.142546973,176399.0154,308.181273,243383.6915,213562.9114,160617.0338,158617.1482,404.281817,52945.87759,41342.49743,9913.153324,19907.62672,37382.57686,37382.57686,37371.83574,10.741118,1478.884415,664.204958
1,40대,2,교사,서울,성북구,200만원미만,60511.74502,5142.788845,0,0,0,619641.4343,329820.7171,493225.8008,1004341.821,280721.3267,199290.7171,1447084.024,337330.6773,7279246.315,5114418.116,0,0,5057131.474,2164828.199,57286.64143,0,0,0,1312111.554,3745019.92,0,512219.7291,1652608.47,57286.64143,0,0,0,0,0,0,0,0,0,0,0,0,2.709495351,2.705511291,2.651062418,2.588313414,0.00763612,0.054448865,0.053452849,0.00365206,0.000332004,1.44123504,1.44123504,1.440903036,0.000332004,0.124501996,0.008300131,156109.0651,30.544489,112505.345,98236.69024,85982.91003,84763.78453,268.227092,12253.78021,11784.98871,10948.60159,3320.053121,43708.62716,43708.62716,43702.83732,5.789841,1477.49336,32.320717
1,40대,2,교사,대전,서구,500만원미만,4371143.923,20129.11765,0,0,0,4236099.96,471544.1176,3899146.022,575433.8235,459451.5809,1139705.882,7856683.853,2455802.61,20840016.55,5005576.603,0,0,4748223.662,15834439.94,257352.9412,0,562500,663913.5,3521810.162,0,0,11438911.1,4395528.842,257352.9412,0,0,0,0,0,0,0,0,0,0,0,0,8.829963246,8.816482857,8.613664221,6.233762265,0.019301467,0.202818599,0.198529393,0.011948526,0.00153186,6.111519585,6.111519585,6.10202204,0.009497544,0.150428904,0.127757349,517492.6268,1232.215074,342250.2402,321521.0735,276391.0224,212709.3952,672.196078,45130.05116,43388.35723,14938.72549,5790.441176,176474.6017,176474.6017,175982.7166,491.88511,716.378676,615.526961
1,30대,1,회사원,대전,중구,300만원미만,2565899.523,17675.625,0,0,0,2221882.445,60937.5,780639.5234,2089866.789,2332.101563,0,3797127.219,1776036.953,14225449,8072106.922,0,0,7337756.289,6153342.078,734350.6328,0,0,0,1232287.539,6105468.75,0,1790078.125,4363263.953,734350.6328,0,0,0,0,0,0,0,0,0,0,0,0,13.88997397,13.85742188,13.73567708,11.45507812,0.083333336,0.121744789,0.108072914,0.030598953,0.001953125,13.61132813,13.61132813,13.56575521,0.045572914,0.491536438,0.535156242,666034.7161,1123.931641,383880.1309,354824.1413,316914.5859,271233.0944,2807.463542,37909.55534,31497.25065,13951.82292,15104.16667,283278.5169,283278.5169,282746.7135,531.803385,3407.858073,3850.371094
1,40대,1,일반공무원,경기,구리시,500만원미만,4449965.912,0,0,0,0,2230000,0,3147058.824,62058.82353,1939123.294,0,10985079.94,1725294.118,37666430.47,10275921,0,0,10275921,27390509.47,0,0,0,501813.5294,9774107.471,0,0,20794085.41,6596424.059,0,0,0,0,0,0,0,0,0,0,0,0,0,11.42156859,11.42156859,11.31617641,11.19607835,0.120098029,0.105392147,0.102941176,0,0,3.627450971,3.627450971,3.620098029,0.007352941,0.487745118,0.465686265,428852.7451,32032.72059,373042.2598,373042.2598,347569.2745,344935.5245,2633.75,25472.98529,25227.88726,0,0,87843.20588,87843.20588,87821.81618,21.389706,5750.294118,1179.901961
1,60대,2,농축임어업인,강원,홍천군,200만원미만,12312.38971,169684.0074,61855.58824,0,0,863182.9044,143354.4485,506158.4669,341000.5919,85.897059,758897.0588,2524244.298,835614.5221,1714357.816,1677593.11,0,0,1342441.875,36764.70588,335151.2353,0,602647.0588,0,694117.6471,0,45677.16912,0,36764.70588,335151.2353,0,0,0,0,0,0,0,0,0,0,0,0,6.490502471,6.454963261,6.196691188,5.601102956,0.000306371,0.258272044,0.224264691,0.033700974,0.001838235,2.083026974,2.083026974,2.082720603,0.000306371,0.109987739,0.121017158,369115.439,206.856618,293246.9982,272827.2678,211317.8061,191840.1559,4.711091,61509.4617,48091.48989,17601.10294,2818.627451,82174.88327,82174.88327,81999.95343,174.929841,907.215074,758.581495
1,60대,1,일반공무원,경북,경산시,300만원미만,2601924.275,85638,0,0,27617027.75,1024500,90934,2030427.975,157139,0,0,11829754.18,1024500,10873212.78,10195301.93,0,0,4295301.925,677910.85,5900000,0,0,0,4295301.925,0,0,0,677910.85,5900000,0,0,0,0,0,0,0,0,0,0,0,0,9.324999975,9.30416665,9.1458333,7.912499975,0.047916675,0.158333325,0.160416675,0.020833325,0,5.08958335,5.08958335,5.085416675,0.004166675,0.433333325,0.145833325,475468.2854,1725.708333,324303.6625,318886.9958,276412.7208,232089.3208,3284.9,42474.275,42569.3375,5416.666667,0,152890.3313,152890.3313,127858.6771,25031.65417,6820.520833,663.125
1,60대,2,기타직업군,경남,진주시,500만원미만,4461834.033,535531,0,0,39361160.67,7333592.533,1513046.967,26193923.7,10850823.03,10286558.23,7523333.333,14849459.1,5046000,7049692.033,2442000,0,0,1775333.333,4607692.033,666666.6667,0,0,0,1775333.333,0,0,0,4607692.033,666666.6667,0,0,0,0,0,0,0,0,0,0,0,0,10.41111107,10.41111107,9.977777767,8.744444433,0.002777767,0.4333333,0.4222222,0,0,2.005555533,2.005555533,2.005555533,0,0.2472222,0.386111067,579132.7056,0,508366.8556,508366.8556,363937.75,315352.9806,332.469444,144429.1056,137634.3278,0,0,70765.85,70765.85,70765.85,0,2682.361111,2156.527778
1,30대,1,회사원,경북,영주시,400만원미만,3479320.175,0,0,0,0,1938000,3668737.5,1050000,1847110.55,3714994.375,1371,3978842.475,1384500,13922144.98,3311250,0,0,3164250,10610894.98,147000,0,0,0,3164250,0,0,0,10610894.98,147000,0,0,0,0,0,0,0,0,0,0,0,0,14.34999998,14.34166668,14.07916663,13.7083333,0.0645833,0.2625,0.247916675,0.004166675,0.00416665,14.29791665,14.29791665,14.28125,0.016666675,0.166666675,0.48124995,947572.6771,932.4375,596380.8125,555005.8125,506435.6688,499816.3396,1635.985417,48570.14375,46693.06042,1375,40000,352124.3021,352124.3021,350606.1479,1518.154167,1717.708333,3551.625
1,60대,2,회사원,강원,동해시,500만원이상,10823519,3812140,0,0,9338880,1850000,0,0,0,0,0,12044849,1850000,12697535,11875000,0,0,11875000,822535,0,0,0,0,11875000,0,0,0,822535,0,0,0,0,0,0,0,0,0,0,0,0,0,20.375,20.375,18.7916665,18.7916665,0,1.5833335,1.5416665,0,0,1.9583335,1.9583335,1.9583335,0,0.1666665,1.7916665,1143442.417,0,1027563.25,1027563.25,635998.4167,635998.4167,0,391564.8333,380731.5,0,0,115879.1667,115879.1667,115879.1667,0,377.5,16204.16667
1,30대,2,전문직,경남,창녕군,300만원미만,2521141.857,0,0,0,0,1817142.857,0,0,8571.428571,0,0,2934548.429,1817142.857,19977142.86,17034285.71,0,0,17034285.71,2942857.143,0,0,0,0,3034285.714,14000000,0,0,2942857.143,0,0,0,0,0,0,0,0,0,0,0,0,0,9.821428714,9.821428714,9.595238143,9.571428571,0.023809571,0.226190429,0.226190429,0,0,14.35714286,14.35714286,14.35714286,0,0.190476143,0.226190429,634270.4048,0,298099.381,298099.381,271747.619,265244.3333,6503.285714,26351.76191,26351.76191,0,0,336171.0238,336171.0238,336171.0238,0,2988.095238,1589.880952
1,30대,1,소방공무원,전북,완주군,200만원미만,131243.7333,16686.66667,0,0,0,1768000,0,0,0,0,0,934197,1768000,19937623,12945137.13,1906.6,0,12945137.13,6992485.867,0,0,0,0,12945137.13,0,0,6992485.867,0,0,0,1906.6,0,0,0,0,0,0,0,1906.6,0,0,9.266666733,9.266666733,9.216666733,8.422222267,0.016666667,0.05,0.05,0,0,9.405555533,9.405555533,9.3277778,0.0777778,0.099999933,0,484575.9444,0,251142.6944,251142.6944,239528.3944,220998.2444,4155.205556,11614.3,11614.3,0,0,233433.25,233433.25,227557.0167,5876.233333,708.333333,0
1,40대,2,일반공무원,전북,무주군,400만원미만,3510102.682,0,0,0,0,7306357.591,100000,1237545.045,824090.9091,0,0,24185872.68,1861363.636,6424002.546,0,0,0,0,6424002.545,0,0,0,0,0,0,0,2904545.455,3519457.091,0,0,0,0,0,0,0,0,0,0,0,0,0,8.928030273,8.9204545,8.625,5.102272682,0.003787864,0.295454545,0.280303,0.007575773,0,10.76515146,10.76515146,10.76515146,0,0.189393955,0.200757591,863888.1856,0,549156.0076,541580.25,360092.8674,222298.2727,534.852273,181487.3826,141951.3977,7575.757576,0,314732.178,314732.178,314732.178,0,2667.424242,1285.151515
3,30대,1,개인사업자,서울,성동구,300만원미만,2207493.75,0,0,0,0,2535833.333,0,0,0,0,0,18669529.5,2535833.333,115474806,115474806,0,0,111308139.3,0,4166666.667,0,0,0,47141472.67,64166666.67,0,0,0,4166666.667,0,0,0,0,0,0,0,0,0,0,0,0,24.34027775,24.34027775,24.16666658,24.13194442,0.034722167,0.173611167,0.145833333,0,0,14.20833325,14.20833325,14.1805555,0.027777833,0.076388917,1.569444417,620484.7639,0,520587.1181,520587.1181,480087.8472,479105.2361,982.611111,40499.27083,36659.0625,0,0,261410.8403,261410.8403,253635.7986,7775.041667,204.513889,6362.847222
1,50대,1,일반공무원,경북,경주시,300만원미만,2473721.938,0,0,0,4942654.375,970680.625,375000,1000000,3125,0,0,8779372.375,970680.625,38173870.69,10962500,0,0,7212500,27211370.69,3750000,0,0,0,7212500,0,0,17515000,9696370.688,3750000,0,0,0,0,0,0,0,0,0,0,0,0,11.82291663,11.81249994,11.72916663,9.369791563,0.020833313,0.083333375,0.083333375,0.010416688,0,5.739583375,5.739583375,5.739583375,0,0.187500063,0.015625,553014.2969,0,382348.7708,371932.1042,313105.8542,247063.2813,922.526042,58826.25,58826.25,10416.66667,0,170665.526,170665.526,170665.526,0,2292.96875,105.729167
1,30대,2,교직원,울산,북구,400만원미만,3351988.333,0,0,0,0,833333.3333,0,0,0,0,0,2373107,833333.3333,6227628,560961.3333,0,0,0,5666666.667,560961.3333,0,0,0,0,0,0,0,5666666.667,560961.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.888889,0.861111,0.666666667,0.666666667,0,0.194444333,0.194444333,0.027777667,0,9.361111,9.361111,9.361111,0,0,0,342995.2778,0,193218.3333,134885,6540.833333,6540.833333,0,128344.1667,128344.1667,58333.33333,0,149776.9444,149776.9444,149776.9444,0,0,0
1,40대,1,군인/군무원,경남,함안군,400만원미만,3512376.118,0,0,0,0,1290000,0,176470.5882,588.235294,3063.647059,0,2776285.118,1021764.706,19900973.29,0,0,0,0,19900973.29,0,0,0,0,0,0,0,18084372.82,1816600.471,0,0,0,0,0,0,0,0,0,0,0,0,0,8.504901941,8.475490176,8.436274529,7.289215706,0.004901941,0.039215647,0.039215647,0.029411765,0,7.892156824,7.892156824,7.892156824,0,0.112745118,0.455882353,508251.2304,96676.92157,431826.1225,367120.2402,339516.4657,269009.1225,765.965686,27603.77451,27603.77451,64705.88235,0,173102.0294,173102.0294,173102.0294,0,619.460784,1523.284314
1,50대,1,회사원,경기,남양주시,200만원미만,36122.25522,18025.24671,1087.532909,1898.594072,138.4973583,454676.38,98016.84839,216433.6709,621699.1315,100935.9365,112220.7164,1503561.477,363257.8517,9793099.342,9148976.824,13614.7613,3906.8631,8179644.688,616241.2607,997213.3937,96136.83174,575242.2316,2840390.831,3067302.908,1570841.429,29730.45581,117232.8589,499008.4018,997213.3937,3593.868989,9707.898182,312.99409,0,0,0,11.886362,0,3581.982627,0,9707.898182,312.99409,3.72559028,3.701016386,3.626996208,3.489365988,0.010051937,0.074020172,0.063117514,0.022357541,0.00221635,3.827893193,3.827893193,3.820378491,0.0075147,0.122354554,0.217896479,255375.2404,2387.656854,171409.1417,137554.8626,109854.634,105618.4348,533.794745,27700.22864,22307.08041,17448.7986,16405.48043,95467.64184,95467.64184,95174.04551,293.596333,1460.899078,1075.297305
3,30대,2,개인사업자,강원,삼척시,200만원미만,8590.167421,74795.33937,0,0,0,1509235.371,383710.4072,664820.8054,73890.04072,36412.27149,0,2408927.507,787942.9864,2614705.882,2295158.371,0,0,2295158.371,319547.5113,0,0,0,0,2295158.371,0,0,0,319547.5113,0,0,0,0,0,0,0,0,0,0,0,0,0,4.213800896,4.186651566,3.926847652,3.916289584,0.000754145,0.259803928,0.230392149,0.024509801,0.002639516,5.86613876,5.86613876,5.842006023,0.024132729,0.026395167,0.095022629,313506.7097,0,213157.236,188447.583,133020.8394,132822.9367,30.044495,55426.74359,45734.42534,11738.31071,12971.34238,168188.3337,168188.3337,167859.9393,328.394419,221.11991,273.235294
1,60대,2,기타직업군,충남,서천군,300만원미만,2601441.25,326385,0,0,21796708.75,16486250,0,2500000,72500,235146.875,3750000,50196787.5,5955000,1875000,1875000,0,0,0,0,1875000,0,0,0,0,0,0,0,0,1875000,0,0,0,0,0,0,0,0,0,0,0,0,5.302083375,4.958333375,4.8125,4.03125,0.072916625,0.14583325,0.124999875,0.34375,0,5.19791675,5.19791675,5.19791675,0,0.04166675,0,720002.9167,0,524922.75,303047.75,267002.0208,153383.4375,5387.708333,36045.72917,24379.0625,221875,0,195080.1667,195080.1667,195080.1667,0,143.75,0
1,50대,1,교사,경기,안양시,300만원미만,2413246.8,0,0,0,6351272,3898000,0,0,0,0,0,5180229.8,2902000,22168855.8,0,0,0,0,22168855.8,0,0,0,0,0,0,0,11000000,11168855.8,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6333334,22.6000002,22.5500002,22.5166668,0.0333334,0.05,0.05,0.0333334,0,3.4666666,3.4666666,3.4666666,0,0.9166668,0,670690.3833,0,597101.3833,592934.7167,580481.55,577241.2833,3240.266667,12453.16667,12453.16667,4166.666667,0,73589,73589,73589,0,27424.83333,0
1,40대,1,기타직업군,울산,남구,200만원미만,27527.08915,11600.11792,0,0,0,522600.2316,165546.5679,515228.3561,123717.0028,45398.81887,37735.84906,1298649.516,424542.3868,1393738.896,1317038.188,75471.6981,75471.6981,613924.1203,76700.70755,703114.0679,0,83490.56604,145531.6703,249826.4123,132075.4717,3000,12264.15094,64436.5566,703114.0679,75471.69811,0,0,0,0,0,0,75471.69811,0,0,0,0,1.192649373,1.185102201,1.162499998,1.050275155,0.004323899,0.0226022,0.019614778,0.007232704,0.000314465,4.289229559,4.289229559,4.277672955,0.011556603,0.036163519,0.019064465,139566.6153,0,49549.14226,40681.21773,34002.66926,30957.26667,362.847366,6678.548467,5533.348192,5830.188679,3037.735849,93407.6046,93407.6046,92979.4136,428.190998,265.252752,156.516116
1,50대,1,소방공무원,충남,홍성군,200만원미만,440918.0714,0,0,0,0,0,0,763552,0,0,0,3592710.571,0,12567629.86,1291428.571,0,0,1291428.571,11276201.29,0,0,0,1291428.571,0,0,0,10714285.71,561915.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,12.20238093,12.20238093,12.17857136,7.999999857,0.636904786,0.0238095,0.0238095,0,0,6.797619071,6.797619071,6.797619071,0,0.113095214,0.142857143,567149.6905,0,384398.7083,384398.7083,382388.6131,292091.7024,10666.31548,2010.095238,2010.095238,0,0,182750.9821,182750.9821,182750.9821,0,1663.392857,1225.595238
1,70대이상,1,농축임어업인,충남,서산시,300만원미만,2458322.692,309110.7692,0,0,26929347.69,5496148.5,0,1692307.692,1144615.385,921368.4615,0,12022217.27,1932307.692,1525384.615,1525384.615,0,0,1525384.615,0,0,0,0,0,1525384.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.599358962,4.567307692,4.503205077,4.503205077,0,0.0641025,0.060897385,0.032051269,0,1.955128231,1.955128231,1.955128231,0,0.012820538,0.022435885,341745.3141,2434.455128,266194.484,214591.9199,182995.0609,182995.0609,0,31596.85897,29513.52564,51602.5641,0,77985.28526,77985.28526,77985.28526,0,52.083333,307.307692
1,60대,2,일반공무원,전남,화순군,500만원미만,4550663,0,0,0,8230417.5,2107567.5,0,0,0,0,0,4080514.25,2107567.5,5051584,0,0,0,0,5051584,0,0,0,0,0,0,0,0,5051584,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5208335,5.5208335,5.4375,5.4375,0,0.08333325,0.08333325,0,0,5.91666675,5.91666675,5.91666675,0,0.02083325,0,520151.8542,0,280167.5,280167.5,147755.4167,147755.4167,0,132412.0833,132412.0833,0,0,239984.3542,239984.3542,239984.3542,0,26.041667,0
1,60대,2,기타직업군,강원,동해시,300만원미만,2566282,398121.5385,2068956.923,7358638.462,18663315.38,4606696.923,187667.6923,1435794.923,442247.2308,1765722.692,6230769.231,9635387.846,1222081.538,2345802.154,0,0,0,0,2345802.154,0,0,0,0,0,0,0,392307.6923,1953494.462,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03846146,9.910256308,9.397435846,8.121794769,0,0.512820538,0.448717923,0.128205154,0,4.083333308,4.083333308,4.083333308,0,0.333333462,0.108974385,881935.7949,0,786209.5128,508965.9231,292542.3974,263036.6923,0,216423.5256,193361.4103,277243.5897,0,95726.28205,95726.28205,95726.28205,0,5030.769231,986.474359
1,30대,2,교사,전북,군산시,500만원이상,7693949.167,0,0,0,4871216.667,2371666.667,133333.3333,3444444.444,133333.3333,454578.3889,555555.5556,4432416.556,1400555.556,15068296.39,8864666.667,0,0,8864666.667,6203629.722,0,0,1003555.556,7861111.111,0,0,0,5222222.222,981407.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.84259261,10.75925928,10.58333322,7.884259222,0.199074056,0.175925889,0.175925889,0.083333333,0,10.51388883,10.51388883,10.51388883,0,0.134259278,0,814550.4954,0,522118.3935,366607.4259,314641.5509,240318.9491,13086.77778,51965.875,51965.875,155510.9676,0,292432.1019,292432.1019,292432.1019,0,1798.611111,0
3,40대,1,개인사업자,경북,청송군,300만원미만,2606700.667,0,0,0,0,4313326.333,0,0,1066666.667,0,0,9682527.333,20000,19486472.67,0,0,0,0,19486472.67,0,0,0,0,0,0,0,0,19486472.67,0,0,0,0,0,0,0,0,0,0,0,0,0,5.694444667,5.694444667,5.555555667,5.555555667,0,0.138889,0.111111,0,0,30.80555567,30.80555567,30.80555567,0,0.027777667,0.305555667,1315939.806,0,360260.5833,360260.5833,254485.0278,254485.0278,0,105775.5556,30775.55556,0,0,955679.2222,955679.2222,955679.2222,0,112.5,1245.833333
1,50대,2,주부,부산,남구,500만원이상,9281674.182,361400,0,0,0,3685454.545,0,0,245454.5455,3497245.818,0,10278329.91,1512727.273,32769079.45,32769079.45,0,0,32769079.45,0,0,0,0,0,32769079.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.992424182,2.992424182,2.969697,2.969697,0,0.022727273,0.022727273,0,0,1.719696909,1.719696909,1.719696909,0,0.242424273,0,193623.3485,0,159246.9697,159246.9697,125959.8485,125959.8485,0,33287.12121,33287.12121,0,0,34376.37879,34376.37879,34376.37879,0,4288.181818,0
1,70대이상,1,주부,울산,남구,200만원미만,5555.555556,867836.6667,0,0,0,1094491.667,0,5545933.694,0,0,0,2726055,725047.2222,5470815.472,5470815.472,0,0,5470815.472,0,0,0,0,0,2176111.111,0,3294704.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178240694,1.157407361,1.141203667,1.141203667,0,0.016203722,0.013888917,0.020833333,0,0.129629639,0.129629639,0.129629639,0,0.083333333,0,38729.86574,0,33833.13889,27120.17593,22903.25463,22903.25463,0,4216.921296,3504.143519,6712.962963,0,4896.726852,4896.726852,4896.726852,0,978.287037,0
1,60대,2,일반공무원,전남,순천시,400만원미만,3562726.417,19133.33333,0,0,17563908.33,4602500,0,2833333.333,35617.08333,5707216.167,0,20111701.08,4602500,12170466.75,2166666.667,0,0,2166666.667,10003800.08,0,0,0,0,0,2166666.667,0,5333333.333,4670466.75,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333333,13.33333333,12.33333325,8.312499917,0,1,0.916666667,0,0,4.0625,4.0625,4.0625,0,0.5069445,0,703646.375,0,589113.2083,589113.2083,463893.9722,296198.375,0,125219.2361,111473.125,0,0,114533.1667,114533.1667,114533.1667,0,1994.652778,0
1,30대,2,회사원,강원,정선군,400만원미만,3575975.533,0,0,0,0,3346453.467,600000,1133333.333,0,0,0,7125953,1898000,11851967.8,0,0,0,0,11851967.8,0,0,0,0,0,0,0,0,11851967.8,0,0,0,0,0,0,0,0,0,0,0,0,0,11.08888887,11.08333333,10.73333327,7.016666667,0.016666667,0.35,0.3444444,0.005555533,0,13.47222213,13.47222213,13.47222213,0,0.027777733,0.038888867,995326.9944,0,596331.55,595775.9944,518428.4111,372190.4889,1110.922222,77347.58333,75975.47222,555.555556,0,398995.4444,398995.4444,398995.4444,0,172.777778,153.055556
1,20대,1,교사,경기,부천시,300만원미만,2486498.25,0,0,0,0,2387500,0,0,0,0,0,547309.75,887500,5801250,0,0,0,0,5801250,0,0,0,0,0,0,0,5801250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.26041675,18.26041675,18.19791663,18.15625013,0.04166675,0.062499875,0.062499875,0,0,5.427083375,5.427083375,5.427083375,0,1.125,0.09375,553212.9688,0,449618.2917,449618.2917,415263.0833,413192.8229,2070.260417,34355.20833,34355.20833,0,0,103594.6771,103594.6771,103594.6771,0,11590.625,1423.958333
