기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2016-12-31,2818500000,인천광역시,연수구,2,20,3,0,2759,2400,2411,2176,190.1,100,999900,4718,4718,2759
2016-12-31,2818500000,인천광역시,연수구,2,20,3,2,1812,1800,1578,1700,124.9,11.8,2000,851,851,1812
2016-12-31,2818500000,인천광역시,연수구,2,20,3,4,2304,2300,2098,2200,158.8,11.9,2400,670,670,2304
2016-12-31,2818500000,인천광역시,연수구,2,20,3,6,2763,2800,2488,2700,190.4,8.4,2900,398,398,2763
2016-12-31,2818500000,인천광역시,연수구,2,20,3,7,3005,3000,2698,2900,207.1,9.4,3100,405,405,3005
2016-12-31,2872000000,인천광역시,옹진군,2,60,3,1,,,,,,,,1,1,
2016-12-31,2872000000,인천광역시,옹진군,2,30,3,9,3959,3800,3221,3398,280.9,17.8,4600,17,17,3959
2016-12-31,2872000000,인천광역시,옹진군,2,0,0,8,3327,3300,2274,3135,234.6,8.8,3600,233,233,3327
2016-12-31,2872000000,인천광역시,옹진군,1,50,3,7,3030,3000,2282,2651,249.9,5.1,3100,20,20,3030
2016-12-31,2872000000,인천광역시,옹진군,2,50,0,10,7395,6800,4224,4800,609,11.3,30000,39,39,7395
2016-12-31,2872000000,인천광역시,옹진군,1,30,0,8,3380,3400,2130,2503,262.6,8.5,3600,56,56,3380
2016-12-31,2818500000,인천광역시,연수구,2,20,4,1,1382,1400,870,495,100,0.7,1600,168,272,853
2016-12-31,2872000000,인천광역시,옹진군,0,80,4,0,1514,1500,1167,1500,102.1,100,4800,357,441,1226
2016-12-31,2872000000,인천광역시,옹진군,0,50,2,9,,,,,,,,1,1,
2016-12-31,2872000000,인천광역시,옹진군,0,30,0,1,1320,1400,613,7,100,1.9,1600,49,81,799
2016-12-31,2818500000,인천광역시,연수구,2,20,4,3,2119,2100,2036,2100,153.4,43.8,2200,7216,7216,2119
2016-12-31,2818500000,인천광역시,연수구,2,20,4,4,2268,2300,2182,2200,164.1,34.4,2400,5301,5301,2268
2016-12-31,2818500000,인천광역시,연수구,2,20,4,5,2559,2600,2424,2600,185.2,9.2,2700,1253,1253,2559
2016-12-31,2872000000,인천광역시,옹진군,0,20,3,8,3368,3300,2743,2842,243.2,7.6,3600,19,19,3368
2016-12-31,2818500000,인천광역시,연수구,2,20,4,6,2757,2700,2529,2700,199.5,3.7,2900,464,464,2757
2016-12-31,2818500000,인천광역시,연수구,2,20,4,7,2975,2900,2648,2900,215.3,1.9,3100,226,226,2975
2016-12-31,2818500000,인천광역시,연수구,2,20,4,9,4071,4100,2489,3442,294.7,0.6,4600,55,55,4071
2016-12-31,2872000000,인천광역시,옹진군,0,40,0,7,2982,3000,2359,2900,243.6,11.9,3100,192,192,2982
2016-12-31,2818500000,인천광역시,연수구,2,30,0,0,3195,2800,2549,2600,248.5,100,999900,22156,22569,3136
2016-12-31,2818500000,인천광역시,연수구,2,30,0,1,1285,1300,-57,0,100,1.2,1600,635,1048,779
2016-12-31,2826000000,인천광역시,서구,0,80,2,1,,,,,,,,1,1,
2016-12-31,2818500000,인천광역시,연수구,2,30,0,2,1816,1800,992,1530,141.3,1.7,2000,655,655,1816
2016-12-31,2818500000,인천광역시,연수구,2,30,0,4,2340,2400,1989,2300,182.1,7.4,2400,2246,2246,2340
2016-12-31,2872000000,인천광역시,옹진군,2,50,0,4,2356,2400,1948,2300,194,16.2,2400,176,176,2356
2016-12-31,2872000000,인천광역시,옹진군,1,70,0,2,1850,1900,1630,1800,142.3,32.3,2000,216,216,1850
2016-12-31,2872000000,인천광역시,옹진군,1,15,0,2,1681,1700,1664,1700,107.1,47.8,1800,52,52,1681
2016-12-31,2818500000,인천광역시,연수구,2,30,0,8,3342,3300,2756,3200,260,13.3,3600,2810,2810,3342
2016-12-31,2872000000,인천광역시,옹진군,0,40,1,1,1146,1100,-2125,-2218,100,1.8,1500,13,13,1146
2016-12-31,2818500000,인천광역시,연수구,2,30,0,9,4051,4000,2949,3600,315.1,16.3,4700,2840,2840,4051
